APOGEE_ID,LOGG,TEFF,MG_FE,FE_H,C_FE,N_FE,LOGG_ERR,TEFF_ERR,MG_FE_ERR,FE_H_ERR,C_FE_ERR,N_FE_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68U,distKpc_68L,distErrKpc,logDistKpc,logDistKpcErr,LOGG_NORM,LOGG_ERR_NORM,TEFF_NORM,TEFF_ERR_NORM,MG_FE_NORM,MG_FE_ERR_NORM,FE_H_NORM,FE_H_ERR_NORM,C_FE_NORM,C_FE_ERR_NORM,N_FE_NORM,N_FE_ERR_NORM,C_N,C_N_ERR,C_N_NORM,C_N_ERR_NORM,train_weight
2M19343739+4852508,2.2792701721191406,4349.03369140625,0.0834604054689407,0.1747999936342239,0.0781580060720443,0.2491400092840195,0.0191845130175352,5.658019065856934,0.0091438442468643,0.0073255077004432,0.008225779980421,0.0102729173377156,11.8669,15.3504,9.4406,2.9549000000000003,1.0743372826674975,0.1055600499510464,2.5871316,2.6292221,2.5439000000000003,0.0426610499999999,0.4128185205991043,0.0071636193906157,-1.1801949653420065,0.058036136696913244,-1.9709018533394462,0.030078065419458525,-0.13057761789670336,0.0981880201919411,1.1047644804427899,0.030509951478972883,1.2069546451897382,0.09877166698394056,0.1507519544239382,0.09953897505780729,-0.1709820032119752,0.013160406031495863,0.5262697829490325,0.08152197597951476,0.6292196791939003
2M19290700+4044384,2.1448016166687007,4489.90380859375,0.1108979880809784,-0.2734299898147583,0.0009029805660247,0.1767299920320511,0.023774404078722,6.9589080810546875,0.0116984909400343,0.0080945054069161,0.0119358375668525,0.0145239569246768,14.0,18.8282,10.99,3.9191,1.146128035678238,0.1169055552348922,2.3105155,2.3522652,2.2679842,0.0421404999999999,0.3637088863115038,0.0079231294300742,-1.586983266844634,0.07192127127434551,-1.2220354124359487,0.03699359971638067,0.16405140713865615,0.12562021329587225,-0.762065179107208,0.03371274419605789,0.2793091610801738,0.14332046032517692,-0.5508616830884848,0.140729233823228,-0.1758270114660264,0.018799189960531665,0.49625743792243937,0.11645135482363245,0.6292196791939003
2M19085436+4903338,2.040869235992432,4462.9912109375,0.3953830003738403,-0.6191400289535522,0.0780609846115112,0.0639629960060119,0.0301620252430439,8.392928123474121,0.0156677924096584,0.0100763496011495,0.0173022896051406,0.0199393946677446,14.0,21.0407,12.735,4.152850000000001,1.146128035678238,0.1090306174513072,1.7538923,1.7843816000000003,1.7255199,0.0294308499999999,0.2440029214406457,0.0072838820057299,-1.901394888690353,0.09124481911326326,-1.365102953122939,0.04461685940261748,3.2188956692656285,0.16824318918273798,-2.201910299914368,0.04196691205411459,1.2057896527619223,0.20775853365958585,-1.6435124692064444,0.19320187666785565,0.01409798860549931,0.026399785705498408,1.6727455536147477,0.16353315323230608,0.6292196791939003
2M19420415+4217112,2.8823168277740483,5020.1708984375,-0.0307999998331069,0.0519720017910003,-0.1268830001354217,0.3729169964790344,0.0253669694066047,12.327589988708494,0.0124839162454009,0.0082766041159629,0.0163891334086656,0.0199215896427631,0.5138,0.6063,0.4315,0.0873999999999999,-0.2892059000696726,0.073853384091869,3.0554742000000004,3.0889206,3.0164769,0.0362218499999999,0.4850786209490089,0.0051533705701533,0.6441149929152061,0.07673902917016932,1.5968678172035913,0.06553354695853754,-1.3575236025446986,0.13405423225557228,0.5931991085069028,0.03447116572867949,-1.2550905385351248,0.19679374248388823,1.3500835596634364,0.19302935567121232,-0.4997999966144561,0.02579677165425327,-1.510589299942229,0.15979778998566554,10.137732930691612
2M19264679+4454369,2.688695192337036,4820.21240234375,0.003662995994091,0.1068200021982193,-0.0826370045542717,0.314329981803894,0.0204534027725458,8.070261001586914,0.0096176397055387,0.0066993427462875,0.0106660425662994,0.0135728642344474,1.6211,1.6638,1.5667,0.0485499999999999,0.2098098057853793,0.0130576382678122,1.0667443,1.0751989000000002,1.059083,0.00805795,0.0280603309453075,0.0032794072176536,0.058379421132312856,0.0618747256257955,0.5338871773931366,0.0429015589259193,-0.9874545988741563,0.1032757094402707,0.8216351295408706,0.027902041809044084,-0.7238034446283679,0.12807330209446477,0.7824072900365076,0.131513663556461,-0.3969669863581657,0.017262303077887727,-0.8735914617333085,0.10693112761861441,1.9575723352699121
2M19532348+4208471,1.9014880657196045,4235.47705078125,0.066500000655651,0.0918420031666755,0.0526949986815452,0.2135980129241944,0.0197899099439382,5.3569297790527335,0.0095436684787273,0.0076922327280044,0.0083985989913344,0.0103461593389511,7.4658,9.9985,5.8210000000000015,2.08875,0.8730763515078059,0.1174686258282662,1.7479933999999997,1.7793544,1.7159314,0.0317115,0.2425397885106315,0.0078812675410295,-2.3230446143589614,0.05986755658984987,-2.574569678735045,0.02847747285160311,-0.31270107990141416,0.10248139491394104,0.7592533749388167,0.032037321765723145,0.9012056837088509,0.10084680415452639,-0.19363063650538942,0.10024865016707724,-0.1609030142426492,0.013325895020005533,0.5887039582084258,0.08254709551715458,0.4981996431663787
2M19052376+5015090,2.574125528335572,4601.30712890625,0.2894729971885681,-0.1752800047397613,0.1228600069880485,0.1805700063705444,0.0271899979561567,9.376579284667969,0.0138366995379328,0.0097366198897361,0.0150495450943708,0.017943387851119,9.0101,10.4419,7.6736,1.38415,0.9547296110908482,0.0668901863299898,1.9419197,1.9626474,1.9208786,0.0208844,0.288231267504057,0.0046711825465533,-0.28821163777185843,0.08225397416812,-0.6298146515473012,0.04984595524551633,2.081617599940442,0.1485806294312452,-0.3532810504496272,0.04055197435490758,1.7437172571852753,0.18070853582992513,-0.5136540351638199,0.1738616575067532,-0.05770999938249591,0.023419094242160286,1.2279318405815145,0.14506929601581445,0.4355048566106097
2M19533934+4543326,3.1570835113525386,4959.044921875,0.0410589948296546,-0.099381998181343,-0.157689020037651,0.2284409999847412,0.0227647125720977,9.452664375305176,0.0108756478875875,0.0068864934146404,0.0137586677446961,0.0170140583068132,2.866,3.6019,2.3174,0.64225,0.4572761860613257,0.0957653243250739,0.6543220000000001,0.6629539999999999,0.6449857,0.00898415,-0.1842084773510689,0.0059666546648573,1.4753269602632073,0.06886679737414281,1.2719217361679478,0.05025042407232554,-0.5858905532023034,0.11678439675447053,-0.03717401839941051,0.02868150420867529,-1.6249961214860449,0.16520822971881324,-0.049810174388084986,0.16485696027323016,-0.3861300200223922,0.021881021872311633,-0.8064620048456232,0.13554172532464592,1.2503203947852988
2M19183634+4150142,2.6729576587677,4572.0537109375,0.0396859943866729,0.327019989490509,0.0069330036640167,0.4263899922370911,0.0231783837080001,9.029834747314451,0.0115545149892568,0.0093806963413953,0.0114021068438887,0.0140663236379623,3.4942,4.4144,2.8067,0.8038499999999997,0.5433477593791763,0.0983378442470213,2.2732575,2.3073192,2.2412996,0.0330098,0.3566486325991953,0.0063038831914332,0.010770933563855051,0.07011821692119387,-0.7853260079364058,0.048002659074724896,-0.600634045280623,0.12407417716703696,1.7387443870400798,0.03906959106706466,0.3517151134345975,0.13691164883822293,1.8682077707369622,0.13629501647148723,-0.4194569885730744,0.01810716712153921,-1.012905508424209,0.112164627717903,0.7814502467408118
2M19525961+4829298,2.8392119407653813,5037.490234375,-0.0613895580172538,0.0005421601235866,-0.196472555398941,0.4356374442577362,0.0218533612787723,9.790582656860352,0.0103165516629815,0.0065552615560591,0.0133484592661261,0.0166992228478193,0.8603,1.0371,0.7161,0.1604999999999999,-0.0653500770992891,0.0804234802678261,1.5062117000000002,1.5328006,1.4831664,0.0248170999999999,0.1778860168051621,0.0071478917161124,0.5137160032482063,0.06610981791941298,1.6889375174443073,0.052046799811032635,-1.685999030992375,0.11078073462848038,0.3789993508915888,0.02730195915229728,-2.0906923166533224,0.1602826207995687,1.9578105452722774,0.16180637611394247,-0.6321099996566772,0.021378620360083058,-2.330182013422626,0.13242960523397768,2.279996014020251
2M19375237+4643425,2.8412468433380127,4896.50927734375,-0.0080319941043853,-0.0545549988746643,-0.1188730001449585,0.2540870010852813,0.031807143241167,15.033683776855469,0.0166713111102581,0.0113657703623175,0.0217691212892532,0.0251789260655641,1.9626,2.4333,1.6032,0.41505,0.2928317945086252,0.0906039759667075,1.9171003,1.9431525,1.8892962,0.0269281499999999,0.2826448351508966,0.0061034173088084,0.5198719001303523,0.09622155701296166,0.9394818512249192,0.07991915878551846,-1.113037219589457,0.17901912890538405,0.14952561113097312,0.04733721080580874,-1.1589098658837143,0.2613943484548539,0.19868561117683844,0.2439700828138742,-0.3729600012302398,0.03328472561883844,-0.7248804827364933,0.20618183024823186,2.0616985233161844
